mt19937,minstd,knuth_b,ranlux48,Quasi
0.89143,63.51542,20.52339,37.71518,49.23096
18.6141,3.88437,26.65539,65.85715,36.73096
8.01468,27.40483,15.36421,28.05934,86.73096
96.04868,26.11013,56.07267,17.39931,61.73096
76.54802,80.64729,72.83633,26.57501,11.73096
68.94683,92.26182,15.16121,7.65978,8.60596
64.85451,89.81817,60.63216,86.87057,58.60596
81.34015,97.59715,65.01933,31.84642,83.60596
16.68304,0.30096,42.28858,62.72329,33.60596
38.49495,57.26137,98.00234,22.52784,46.10596
36.23015,69.41204,6.97743,73.43846,96.10596
39.25759,97.67914,71.34272,65.64883,71.10596
1.55691,48.6541,83.05926,62.18143,21.10596
56.63484,46.4273,21.44846,40.18581,14.85596
23.92051,37.22726,99.89087,53.90636,64.85596
82.50827,32.59558,15.62563,38.32729,89.85596
83.484,29.50731,30.51725,91.58673,39.85596
69.48323,61.49565,44.65847,72.3623,27.35596
32.34894,47.43075,60.73664,75.87416,77.35596
74.74093,73.47121,50.64556,86.84724,52.35596
68.68663,60.9408,74.29929,76.38234,2.35596
87.08608,90.78658,68.594,37.86316,1.57471
74.37918,42.69204,74.63318,84.62825,51.57471
68.90604,12.2718,48.13112,49.35455,76.57471
13.50214,57.00616,7.61605,90.80204,26.57471
0.5015,79.56514,48.87153,74.74509,39.07471
14.97461,20.79165,29.74483,96.82763,89.07471
18.64232,97.88191,88.86125,18.6579,64.07471
88.73871,65.72802,55.76367,56.90022,14.07471
39.02859,31.88878,71.29872,80.76385,20.32471
61.9959,77.24685,4.31982,56.39434,70.32471
83.24477,10.12667,34.9333,42.03234,95.32471
77.42271,32.62009,4.03803,44.36291,45.32471
31.98693,50.90632,93.04091,73.88718,32.82471
15.91366,27.00309,41.44482,22.3461,82.82471
10.86355,8.16026,31.02419,31.40487,57.82471
20.59546,88.76749,23.73125,39.96246,7.82471
93.23529,26.15339,26.44822,88.76673,10.94971
87.00118,49.92258,65.92227,51.70619,60.94971
80.2107,45.30894,43.47717,74.14676,85.94971
63.39872,30.23207,16.1915,13.83653,35.94971
52.36059,41.52429,65.47243,14.97964,48.44971
84.14135,32.0939,45.16208,6.67839,98.44971
97.68853,96.60429,12.42284,67.79017,73.44971
80.93986,45.16173,77.12014,20.87409,23.44971
6.18158,34.01648,54.67496,10.48008,17.19971
66.28233,65.30513,34.82628,89.56245,67.19971
81.01928,84.95547,41.92395,40.63643,92.19971
70.27807,39.7,81.92913,78.38436,42.19971
88.05783,42.39188,18.35762,40.82641,29.69971
36.11773,59.1545,18.3923,10.68223,79.69971
19.15985,91.79838,39.37544,2.40325,54.69971
56.25983,40.68424,3.15598,37.10455,4.69971
51.50179,47.59244,86.38602,17.99833,3.13721
97.66117,76.51473,73.13383,40.09609,53.13721
17.20256,55.14493,13.38372,54.35242,78.13721
98.93952,76.86372,32.20889,87.89234,28.13721
90.33831,52.05168,83.157,50.51921,40.63721
31.72189,95.31172,85.75723,76.37416,90.63721
57.31756,44.53959,40.93432,79.89387,65.63721
96.69559,8.21148,12.52907,80.49055,15.63721
92.46344,72.09836,3.84089,85.67918,21.88721
86.25326,46.7394,16.51858,7.75935,71.88721
0.12244,9.75948,46.492,43.45214,96.88721
43.78097,81.91938,37.76759,42.5846,46.88721
97.97679,39.9134,66.86937,27.66734,34.38721
80.17132,74.74701,39.79479,17.33816,84.38721
90.91435,69.274,47.14161,89.63567,59.38721
54.17896,80.84147,65.97001,75.4869,9.38721
26.2201,81.03843,98.0034,60.72598,6.26221
49.96192,46.55293,82.34603,53.85243,56.26221
41.13692,37.6038,94.16073,86.00882,81.26221
12.69204,99.17066,23.581,1.84104,31.26221
32.23663,77.79286,43.17549,61.96573,43.76221
69.1509,89.32444,24.19424,0.09366,93.76221
96.24933,87.29895,69.67835,3.90969,68.76221
32.48032,27.29549,60.7361,50.89739,18.76221
85.65044,5.35978,21.69232,29.77932,12.51221
48.8039,92.28348,25.97581,55.47254,62.51221
75.40717,14.66736,89.86882,95.91852,87.51221
70.02162,72.02241,3.86651,14.58823,37.51221
26.59616,87.25461,79.26187,87.95997,25.01221
25.77551,38.83201,60.33272,70.40467,75.01221
61.29832,30.63621,70.74263,85.63322,50.01221
5.28691,42.92176,38.26119,38.97205,0.01221
9.29311,74.83313,39.19626,6.99785,0.01831
70.15714,97.61978,37.09708,68.87649,50.01831
76.19134,98.4137,45.55546,19.43872,75.01831
62.37989,83.51655,75.04985,89.31217,25.01831
30.86178,85.51621,54.26666,26.97679,37.51831
29.78827,40.16683,24.14766,23.90953,87.51831
75.06255,86.9308,77.90759,48.3927,62.51831
57.91704,53.95722,27.7664,15.12156,12.51831
80.82017,81.44826,79.61563,29.26337,18.76831
3.88966,93.11197,63.10065,72.29797,68.76831
15.58128,25.75513,79.57159,58.6616,93.76831
69.85962,86.92594,68.98523,90.32629,43.76831
77.71293,25.38286,85.00217,48.07737,31.26831
15.46156,9.38326,40.13532,84.42547,81.26831
49.85076,70.03274,49.14222,38.53223,56.26831
62.96793,6.23279,16.28177,12.75161,6.26831
32.61794,78.00668,93.79089,79.93498,9.39331
35.21806,16.87082,3.04884,13.03902,59.39331
77.62983,90.9233,85.74193,59.39222,84.39331
30.69392,61.25732,91.09318,31.75876,34.39331
30.6718,94.05999,0.13128,59.36081,46.89331
65.97173,55.04537,5.31444,68.44523,96.89331
0.62722,2.53594,76.65454,0.21586,71.89331
99.31962,2.2094,53.95209,73.2018,21.89331
15.43544,24.7962,88.76086,25.06929,15.64331
77.44262,54.16406,37.35359,65.8165,65.64331
90.34123,86.20557,69.80547,18.00074,90.64331
85.49561,1.00215,44.31942,95.68411,40.64331
75.99471,9.63593,28.35023,74.12228,28.14331
85.94086,12.98991,47.33053,87.99347,78.14331
50.7677,11.75189,32.10778,70.44283,53.14331
84.21299,51.70323,73.47216,31.01381,3.14331
53.75817,5.11441,12.34066,70.54447,4.70581
89.31362,36.74301,4.07213,11.74259,54.70581
76.6242,32.98494,37.94039,2.05026,79.70581
79.35308,55.41733,50.95764,14.23712,29.70581
93.88298,4.9088,54.90995,57.08676,42.20581
31.25718,70.36236,1.93041,76.53733,92.20581
31.06807,74.33953,36.65165,27.61032,67.20581
75.27794,85.51767,86.15752,16.23353,17.20581
1.58094,8.04416,2.95392,2.09981,23.45581
68.72797,89.6963,86.25668,59.37323,73.45581
20.82978,3.96485,21.97651,99.13946,98.45581
98.54944,68.58381,49.42951,66.65484,48.45581
92.48448,24.8048,27.29738,93.96322,35.95581
20.83703,25.97407,41.83009,35.63053,85.95581
17.13508,2.39046,61.02196,23.46627,60.95581
64.12837,98.11348,11.99385,45.38654,10.95581
93.37676,76.82985,68.57714,97.59702,7.83081
84.76026,43.06795,37.95015,14.11737,57.83081
27.83141,35.41103,22.42305,97.39829,82.83081
13.69223,32.80888,23.79848,97.72056,32.83081
86.1481,46.22038,20.96036,8.73278,45.33081
41.30146,27.97307,27.32568,25.37955,95.33081
32.70066,85.75506,62.97541,8.31795,70.33081
75.98125,12.17916,73.77194,34.06754,20.33081
60.7217,12.81072,15.04239,44.53661,14.08081
22.76671,10.05243,2.20997,82.63581,64.08081
49.92337,1.09739,72.73048,53.05031,89.08081
33.61398,85.26808,37.85224,91.36861,39.08081
12.30938,76.16992,33.64628,42.46844,26.58081
39.60561,20.39137,48.96196,91.97343,76.58081
16.62856,29.76041,53.37925,13.98161,51.58081
79.61779,70.01047,63.67195,88.38056,1.58081
68.39434,52.47581,67.53959,14.02885,2.36206
37.64029,56.80341,20.00724,27.64283,52.36206
44.73971,24.35436,85.64188,20.2224,77.36206
36.69476,52.19014,74.66182,72.08795,27.36206
55.70666,3.61025,84.22962,60.96986,39.86206
40.66763,75.22005,11.77501,95.8792,89.86206
20.25202,6.20721,78.96666,85.03407,64.86206
6.1333,94.20827,28.10902,16.69266,14.86206
1.20446,65.02731,6.33094,16.11653,21.11206
16.65801,9.48495,73.26132,38.61044,71.11206
95.72215,92.32861,45.48619,3.5029,96.11206
20.49644,3.49853,84.04049,0.28088,46.11206
7.22761,33.88173,7.09652,54.8502,33.61206
75.60559,25.49648,19.71648,61.24274,83.61206
89.41687,29.70819,78.52879,65.87434,58.61206
79.49006,10.42664,51.60051,91.34069,8.61206
49.49264,55.10226,77.09329,12.76088,11.73706
86.45817,61.05548,21.79135,35.80796,61.73706
82.96054,58.24186,83.48937,28.45327,86.73706
95.0928,38.23475,21.61021,63.62629,36.73706
81.9971,86.20253,94.34524,37.54318,49.23706
44.5524,60.88859,48.45129,76.48015,99.23706
96.19169,25.03994,84.05369,81.81044,74.23706
89.34595,48.88944,88.59963,27.01843,24.23706
64.26469,10.51999,16.11362,90.44226,17.98706
70.94981,59.51007,0.94928,89.69765,67.98706
1.67503,48.231,37.88515,99.8951,92.98706
97.18097,61.44408,20.9773,55.4533,42.98706
85.49523,70.3701,40.89964,28.18681,30.48706
75.00041,86.74461,33.90278,19.10772,80.48706
85.12701,59.75128,92.95296,32.34866,55.48706
16.97702,61.31269,45.05556,52.67851,5.48706
69.29243,52.26315,78.18751,75.22414,3.92456
67.52106,35.88962,36.40615,76.58412,53.92456
29.64048,16.40608,4.1006,87.15527,78.92456
47.94898,99.56481,86.29915,9.62078,28.92456
58.11236,55.28303,59.87351,83.34479,41.42456
94.8279,16.64072,64.29972,70.76098,91.42456
72.16623,61.27639,3.60123,39.15803,66.42456
86.91061,23.52439,54.58123,95.24035,16.42456
68.74699,62.38137,50.63227,70.00935,22.67456
13.63959,4.04802,37.46695,44.55799,72.67456
3.12027,55.15011,17.51617,0.37719,97.67456
85.84602,0.30232,36.23546,6.85286,47.67456
70.91384,91.79518,74.77543,23.30812,35.17456
41.94888,31.35921,33.69258,22.46853,85.17456
93.12327,42.11389,22.67952,54.87334,60.17456
22.36535,95.82058,83.91812,32.05229,10.17456
28.24792,71.34409,48.80548,61.2788,7.04956
85.55804,51.21032,47.40572,10.03451,57.04956
75.09211,10.45294,65.96379,59.82877,82.04956
19.16987,82.06055,45.15225,74.24589,32.04956
11.13208,65.61109,49.07358,51.47131,44.54956
56.68729,62.1295,88.12853,37.01496,94.54956
0.13712,48.52992,1.60184,72.83675,69.54956
68.22073,98.31155,92.59919,89.42986,19.54956
91.11475,32.80342,23.09277,90.36908,13.29956
81.68174,30.21199,46.47401,79.21179,63.29956
67.41654,26.6547,22.07632,27.71365,88.29956
90.78711,26.5837,57.08557,77.71739,38.29956
62.116,46.41677,80.10064,69.40017,25.79956
17.67973,62.75035,82.4335,11.71646,75.79956
71.79482,9.63603,87.87331,66.95693,50.79956
29.75038,79.65144,56.64343,74.04057,0.79956
36.98454,90.36074,76.13242,13.73663,1.19019
66.74454,16.23587,59.3573,77.53674,51.19019
90.72235,45.56568,88.06602,56.70315,76.19019
1.16994,29.94106,56.98042,99.25846,26.19019
6.97221,11.04211,29.80915,7.8303,38.69019
98.94646,26.7777,46.27871,77.90596,88.69019
81.65708,39.86919,77.40488,78.39178,63.69019
58.68129,85.52208,18.01831,21.38803,13.69019
29.31806,5.46734,80.44667,20.4288,19.94019
32.38508,14.93531,14.53428,58.99452,69.94019
19.10465,24.86313,6.12382,77.78229,94.94019
14.07257,0.0535,67.18832,53.46305,44.94019
23.05642,61.77058,25.7789,48.33534,32.44019
92.87054,60.15492,44.64884,4.21782,82.44019
72.2359,36.86331,78.07244,72.36433,57.44019
12.99472,62.83826,93.31692,37.39937,7.44019
33.28176,7.83666,64.54849,84.19467,10.56519
79.16741,19.1208,86.69509,39.13286,60.56519
39.48467,40.95144,42.05835,85.34472,85.56519
27.6383,42.7452,15.87349,6.77284,35.56519
12.07508,10.8967,28.97821,8.31672,48.06519
61.60426,0.02348,24.44113,16.69173,98.06519
41.32913,89.49171,69.29302,59.54992,73.06519
96.14218,54.91743,54.65807,27.51947,23.06519
40.22153,8.19514,55.08923,45.31414,16.81519
25.80031,28.70805,82.33678,99.10645,66.81519
34.14102,41.62,62.74882,6.39255,91.81519
53.80809,35.05485,20.87451,2.88892,41.81519
86.2847,2.91331,59.64511,51.91429,29.31519
9.74345,62.94336,78.83579,36.62336,79.31519
92.22733,77.15998,61.42421,72.54122,54.31519
92.30306,41.74841,73.03116,65.70712,4.31519
85.92206,47.17874,19.03293,96.4305,5.87769
91.24477,2.10156,96.67739,7.11029,55.87769
49.19407,10.91853,88.7214,67.41692,80.87769
55.69388,33.47296,45.65775,88.4531,30.87769
87.78757,45.7622,81.2115,34.41831,43.37769
16.86523,77.187,28.83573,34.80241,93.37769
83.08677,7.09373,84.56196,75.58462,68.37769
78.6261,45.7254,31.3987,71.72893,18.37769
66.19694,56.26689,41.00664,48.27702,24.62769
30.31007,48.63888,18.07268,36.34193,74.62769
45.41745,71.71672,26.92212,82.25867,99.62769
61.00928,91.15771,70.97089,30.07402,49.62769
71.67627,77.45821,65.68878,17.99858,37.12769
48.04722,72.1109,73.61664,20.33824,87.12769
84.86352,29.07508,99.4316,1.46314,62.12769
25.47204,97.29802,21.2967,48.77436,12.12769
29.31798,34.88328,73.38083,46.84398,9.00269
61.26995,96.33142,49.78564,86.73755,59.00269
2.05742,69.05097,7.42647,91.17133,84.00269
97.97712,63.81446,3.55759,59.45034,34.00269
89.51838,92.39983,60.50814,58.99525,46.50269
13.67992,73.42982,66.36616,53.36676,96.50269
29.78789,0.67922,66.81686,16.85354,71.50269
21.15173,87.45698,62.54721,65.05178,21.50269
90.92477,53.5094,45.83355,78.41142,15.25269
42.68173,97.88279,50.91508,11.88969,65.25269
77.50262,6.64451,34.68247,29.57089,90.25269
92.2536,84.5529,57.83274,35.55014,40.25269
26.08113,3.07798,3.57964,81.45148,27.75269
90.58241,20.60299,31.37332,9.34759,77.75269
72.26567,78.6371,95.24624,25.96966,52.75269
24.05209,0.92365,62.33916,36.55132,2.75269
93.33767,93.80768,91.46756,75.26833,1.97144
17.00352,26.50885,45.0295,81.87366,51.97144
62.09045,85.2913,0.47138,92.36532,76.97144
16.06868,31.4801,59.89197,77.38814,26.97144
17.98345,36.32392,1.48931,63.17337,39.47144
55.20982,75.99888,20.55858,15.63896,89.47144
45.41753,23.9478,73.52807,15.2952,64.47144
84.17229,54.16096,88.94988,28.46077,14.47144
33.39488,35.38632,36.668,19.51613,20.72144
3.50293,94.39833,28.68937,65.7616,70.72144
69.74894,82.96351,65.11439,44.13667,95.72144
71.34661,59.20008,8.18268,82.61034,45.72144
27.2453,10.43677,59.38436,12.35884,33.22144
22.1123,98.29001,97.25455,58.73314,83.22144
69.40544,77.30367,64.16928,94.90169,58.22144
35.61374,36.55465,48.42949,72.74177,8.22144
76.30252,25.65685,16.4852,3.70239,11.34644
8.33426,23.24216,44.86316,1.73488,61.34644
62.91152,40.85462,28.08571,72.17686,86.34644
43.70389,75.83139,50.99302,5.0334,36.34644
27.60636,17.63042,69.18229,70.29294,48.84644
10.93637,11.72547,63.74144,63.63995,98.84644
64.02107,40.12644,12.0444,55.95119,73.84644
7.78136,88.6036,26.37025,94.03619,23.84644
62.18663,51.25197,98.64138,80.14509,17.59644
99.65053,11.66186,90.44808,76.66507,67.59644
45.00179,66.40118,7.75355,86.78644,92.59644
90.70882,93.42901,76.16574,52.47792,42.59644
74.58014,44.2872,9.62506,72.449,30.09644
88.87907,85.72027,87.75366,30.86757,80.09644
89.84988,74.99804,55.84717,22.95065,55.09644
44.20315,89.15946,27.73632,96.95308,5.09644
1.69149,16.07714,66.84658,19.56759,3.53394
44.47136,19.3111,66.44863,76.37389,53.53394
87.38435,76.10868,73.26828,21.72633,78.53394
47.36139,39.75141,73.25564,68.33241,28.53394
83.3391,76.14427,93.73814,55.76382,41.03394
70.97619,88.53738,96.21228,63.24997,91.03394
5.91344,64.87993,2.38821,64.42796,66.03394
68.58059,34.90567,68.46201,34.64662,16.03394
50.04234,73.84022,6.34377,25.43649,22.28394
45.76335,27.00201,86.4681,2.7978,72.28394
78.56221,94.4399,11.25661,69.25556,97.28394
2.18935,44.6661,57.16679,92.49524,47.28394
81.88136,6.29332,34.01835,98.36252,34.78394
54.32445,26.67792,1.78437,88.15777,84.78394
90.32708,9.09505,42.55163,13.88818,59.78394
34.88047,90.33924,79.48935,76.43768,9.78394
35.72121,85.06541,40.8736,50.24562,6.65894
59.90871,31.22537,14.40056,9.65055,56.65894
34.74123,91.1138,86.58798,89.25566,81.65894
90.94958,43.36121,99.77073,68.54115,31.65894
7.03238,5.59308,25.07307,68.34006,44.15894
9.57123,48.95687,49.36799,98.7273,94.15894
86.49968,55.05509,70.10401,92.67808,69.15894
82.34489,39.24929,8.79393,6.52833,19.15894
63.25211,60.37563,6.16856,97.02424,12.90894
88.9099,71.5567,87.20454,37.67882,62.90894
38.90927,18.5547,14.16604,89.44742,87.90894
51.29488,41.16074,81.07373,94.48145,37.90894
84.57877,68.81098,42.62672,62.98539,25.40894
40.41466,33.01561,63.39645,35.45466,75.40894
14.30404,34.33917,62.74378,97.71412,50.40894
23.20539,50.56862,75.92951,87.78275,0.40894
73.67039,16.66357,9.91098,16.67232,0.60425
15.0445,47.06856,49.42212,95.96526,50.60425
71.00865,76.34866,10.05262,89.45389,75.60425
32.10578,36.58328,59.92296,4.62499,25.60425
57.29617,64.18888,96.16149,64.63347,38.10425
62.02555,58.64338,39.78372,32.94445,88.10425
83.63574,88.2456,49.52581,81.22131,63.10425
32.22304,18.62303,79.99965,28.3827,13.10425
83.52533,51.3811,99.15971,33.50562,19.35425
67.65305,63.21525,30.76688,10.04366,69.35425
32.73896,87.86145,18.71734,62.21208,94.35425
54.55362,17.05609,81.04772,86.10613,44.35425
74.62794,16.10708,22.25814,86.65294,31.85425
77.34499,32.34323,34.09839,76.62185,81.85425
61.60917,76.989,53.12245,17.7139,56.85425
4.97672,74.36098,76.54205,24.06611,6.85425
53.01556,22.98893,50.98531,3.89083,9.97925
99.51573,78.69888,70.58998,71.85078,59.97925
61.17179,3.88958,69.44196,29.90443,84.97925
35.03526,98.6895,2.51368,0.7667,34.97925
92.03146,29.34896,30.28216,15.31932,47.47925
9.87163,31.26529,69.74316,91.88486,97.47925
23.86226,65.84258,45.52787,78.78563,72.47925
12.87257,33.37751,45.2424,84.27127,22.47925
36.72201,13.0347,63.38234,61.26412,16.22925
27.23611,36.4409,89.73189,34.31917,66.22925
9.87468,54.7724,24.30219,85.81234,91.22925
28.59058,14.16603,13.71872,39.83975,41.22925
66.39297,9.37837,21.59677,48.13792,28.72925
98.84421,39.51143,95.00755,40.50421,78.72925
5.20539,37.49116,44.96265,16.68681,53.72925
27.79427,73.54114,85.07594,74.45082,3.72925
82.8843,16.84519,45.90676,43.15801,5.29175
19.80545,71.25695,15.16962,69.7508,55.29175
92.0217,29.34958,94.36965,96.81624,80.29175
53.89534,1.60083,43.40094,4.73968,30.29175
37.42685,43.51678,18.9591,75.3256,42.79175
12.2522,85.29027,24.67241,20.50561,92.79175
48.16594,82.56631,22.02302,58.96846,67.79175
22.25417,47.41167,38.61322,49.98998,17.79175
21.53154,85.52656,62.62499,12.24686,24.04175
72.8242,57.7579,82.19997,98.69383,74.04175
30.13123,81.86588,54.33131,26.30208,99.04175
43.1952,99.22719,72.32597,3.82171,49.04175
61.44695,32.78141,15.01209,38.01677,36.54175
77.12601,25.6041,26.97203,47.54028,86.54175
36.5698,52.82503,75.24887,5.2523,61.54175
13.6595,6.33414,83.52529,52.35519,11.54175
2.1399,84.44594,65.93484,76.47293,8.41675
48.02026,1.52566,48.01716,0.33485,58.41675
3.3489,86.8781,73.00592,7.87045,83.41675
20.12425,54.11598,0.62526,66.66642,33.41675
45.58318,2.49051,48.29733,12.80612,45.91675
52.96024,5.53939,63.06137,46.44451,95.91675
62.59746,70.17475,91.31839,78.96301,70.91675
28.7235,97.15073,54.09453,1.36922,20.91675
45.88621,94.3425,18.66532,24.73766,14.66675
22.0041,37.51535,37.49702,12.07779,64.66675
69.20067,15.04347,42.98496,72.32155,89.66675
5.20012,23.06285,62.7194,19.01827,39.66675
6.4437,29.32843,48.35395,76.73555,27.16675
39.92954,68.58551,25.95904,34.53586,77.16675
10.9042,44.61113,89.88657,30.98545,52.16675
58.7022,51.52915,53.08633,70.57901,2.16675
51.84063,92.32957,82.0133,57.35916,2.948
85.23076,96.89597,71.68736,38.04374,52.948
47.22274,48.87688,95.19767,25.24524,77.948
1.27515,68.70759,80.00562,59.36417,27.948
38.99499,34.47209,57.15359,48.3462,40.448
86.62393,85.60496,29.78241,10.21691,90.448
96.73517,24.97358,28.52285,95.45091,65.448
38.06413,96.34135,61.45462,20.30956,15.448
91.46995,24.4673,82.05317,24.87395,21.698
44.15777,80.23667,81.89796,55.27951,71.698
95.92909,66.37345,74.87281,25.01335,96.698
82.03598,46.09197,33.70352,16.05876,46.698
95.17857,91.03442,47.90055,87.12445,34.198
68.18637,37.93743,26.45455,18.5784,84.198
32.65784,24.21321,22.38853,74.05142,59.198
45.77302,95.81638,96.86381,42.36451,9.198
54.68888,93.96786,79.83887,59.26051,12.323
93.21828,35.30682,59.07928,22.52269,62.323
15.9516,27.47937,86.53753,5.57429,87.323
16.74234,77.7513,38.00063,83.96895,37.323
33.0251,45.27732,74.73114,11.87075,49.823
50.12612,50.75351,82.59792,77.76799,99.823
32.16132,42.78773,3.97006,23.31135,74.823
38.49285,34.32418,37.93444,2.28483,24.823
33.62076,98.19943,5.72285,86.74413,18.573
25.69886,86.03316,72.38429,90.05649,68.573
99.60217,19.70029,8.07342,35.34811,93.573
81.95587,55.97654,58.95047,30.07105,43.573
98.08392,37.0333,29.22314,74.45295,31.073
44.53612,26.42405,47.98073,13.05803,81.073
35.8883,17.82202,52.25208,20.26041,56.073
75.33902,22.07778,33.74597,75.08164,6.073
97.0816,21.46574,64.13007,26.87002,4.5105
72.52857,57.98592,28.18757,15.70579,54.5105
0.26997,2.54004,61.03297,61.62057,79.5105
64.01453,54.44386,64.53234,17.78679,29.5105
61.2315,66.24395,77.40522,11.0881,42.0105
73.81168,65.19637,43.96748,82.59632,92.0105
84.729,59.53941,48.56316,89.76032,67.0105
16.43849,24.15359,56.42205,73.84078,17.0105
58.72429,49.1838,74.92041,92.11865,23.2605
29.496,65.78527,7.87569,94.92626,73.2605
28.26703,67.43309,84.91988,26.77669,98.2605
87.04794,43.89619,78.77115,10.10402,48.2605
85.05337,12.31726,12.6586,76.49434,35.7605
16.99364,8.72752,55.70097,98.45687,85.7605
55.4176,22.39196,25.10055,79.21146,60.7605
38.19518,23.75359,7.28366,30.44988,10.7605
17.34525,85.21675,53.01721,62.97521,7.6355
51.19372,19.01825,41.32427,2.27108,57.6355
13.36257,83.11491,88.8353,21.45931,82.6355
63.55314,97.13347,40.05373,75.33603,32.6355
40.46745,72.03684,80.47253,56.46893,45.1355
6.279,56.47716,61.8395,53.66323,95.1355
57.72593,29.61776,0.67943,75.15234,70.1355
43.61204,16.26375,93.63577,72.32026,20.1355
79.35736,5.97437,72.90315,48.87116,13.8855
76.52903,0.96158,21.22791,78.03875,63.8855
39.96854,80.9751,25.20062,28.5453,88.8855
72.0691,78.02458,63.50314,51.48509,38.8855
