Quasi,mt19937,minstd,knuth_b,ranlux48
95.59174,46.89874,81.60053,67.58275,87.34294
70.59174,29.31653,83.5925,56.38865,72.4031
20.59174,21.43136,14.02343,75.07196,47.81185
14.34174,14.86825,66.03585,68.86219,46.42156
64.34174,17.50822,92.21929,29.76039,54.93809
89.34174,23.39238,58.88391,44.90769,38.84608
39.34174,5.97129,51.91261,75.86033,21.12418
26.84174,8.39821,87.04404,40.52713,10.5608
76.84174,52.12635,42.20602,60.69221,63.87513
51.84174,81.1308,23.01991,27.11727,8.4886
1.84174,18.51025,7.28081,99.25899,37.84358
2.62299,56.75244,69.26318,59.07474,64.32217
52.62299,89.39374,41.69093,36.35417,38.7103
77.62299,81.0807,43.34792,84.65069,42.24206
27.62299,7.50244,66.56592,46.99335,97.40646
40.12299,64.08278,24.65395,60.5994,19.01637
90.12299,78.18329,26.28467,44.91347,53.58971
65.12299,28.76637,55.46889,46.77868,13.89317
15.12299,50.9247,50.73638,58.735,51.94969
21.37299,5.23302,75.86043,50.40209,83.68286
71.37299,40.41219,67.31772,35.75108,91.75095
96.37299,73.29167,90.67281,96.62533,84.3486
46.37299,69.82088,44.99989,59.90307,79.83569
33.87299,65.40539,71.26121,39.73262,86.39708
83.87299,82.57106,81.0321,55.98564,59.24235
58.87299,16.74678,3.50713,14.12428,27.17607
8.87299,66.35799,77.10059,33.51264,77.48071
11.99799,48.08855,75.98346,14.24196,20.16694
61.99799,74.09744,16.91064,62.62934,41.04992
86.99799,98.86729,92.52625,54.31917,17.2701
36.99799,17.16879,53.43718,97.7384,47.15447
49.49799,57.86221,45.62771,77.8077,90.73065
99.49799,94.33424,39.88734,37.29186,20.30821
74.49799,80.87481,26.9189,30.42832,72.41679
24.49799,10.66697,15.49789,17.16346,53.11745
18.24799,67.58897,92.96189,35.21017,60.13055
68.24799,58.17076,50.0422,49.55436,26.27292
93.24799,50.20955,84.57531,57.25201,37.91631
43.24799,88.89565,65.52724,50.13361,56.43147
30.74799,19.82363,96.9084,39.43451,66.68994
80.74799,9.8236,52.71089,48.80557,69.1288
55.74799,81.16255,54.09153,97.86771,68.88761
5.74799,10.81665,88.71578,17.84184,6.48458
4.18549,21.18314,63.82527,2.41132,48.94545
54.18549,88.9442,19.01524,94.60321,5.62221
79.18549,53.02228,68.72059,39.68404,41.92958
29.18549,92.73055,29.56251,46.09982,30.67416
41.68549,94.80261,3.93924,29.26222,71.80905
91.68549,2.3391,8.34819,59.29972,6.70286
66.68549,71.44015,43.76804,57.00219,2.42311
16.68549,93.2511,20.05634,87.09436,13.79454
22.93549,40.55638,72.36098,26.28463,83.48192
72.93549,74.22189,19.85867,54.50553,39.84168
97.93549,89.92363,0.38749,66.45583,74.17652
47.93549,57.00638,34.89928,7.91881,96.83413
35.43549,64.01193,13.67042,38.26924,20.96512
85.43549,85.41838,11.89181,89.0218,43.88896
60.43549,6.35094,40.46021,14.01812,18.0825
10.43549,9.06471,67.58857,53.92749,42.23998
7.31049,57.51004,58.97079,46.42485,78.22633
57.31049,84.81573,37.25137,79.01891,36.77368
82.31049,25.52447,64.17919,60.66081,91.30001
32.31049,7.8432,5.82803,99.82326,52.46285
44.81049,55.7029,20.15275,79.42476,66.98735
94.81049,43.96014,89.93667,81.97562,55.04098
69.81049,1.25681,99.81035,94.38356,63.79295
19.81049,37.05694,53.83025,88.31928,76.66786
13.56049,22.18271,32.86833,40.66431,53.53174
63.56049,34.32608,20.65208,50.82028,6.77836
88.56049,99.47528,10.31548,75.53562,63.89791
38.56049,38.52134,30.27458,74.6242,95.55008
26.06049,58.35636,44.60838,77.73565,51.51947
76.06049,11.49522,17.56298,34.39925,62.40332
51.06049,12.93597,39.98918,40.58533,35.65216
1.06049,10.88678,32.39731,7.87695,23.18798
1.45111,92.84302,0.38238,23.44962,75.8555
51.45111,93.84175,73.48734,93.68155,4.01528
76.45111,19.67778,53.70007,81.95136,36.04034
26.45111,21.84398,37.56749,97.60703,18.36597
38.95111,90.06501,65.05606,33.63471,59.24028
88.95111,73.01183,99.96646,3.17215,65.47649
63.95111,70.94227,34.12005,75.01382,86.54223
13.95111,60.52627,67.32858,50.61026,61.64605
20.20111,34.86372,47.38684,87.1541,45.89232
70.20111,60.1454,19.98129,0.3935,33.34299
95.20111,97.6729,36.7402,62.31518,59.2168
45.20111,37.47084,36.64462,48.60105,20.38629
32.70111,50.43826,13.8768,32.01947,94.91071
82.70111,76.81548,70.2289,54.41376,12.51939
57.70111,2.68259,70.33713,89.27093,69.5557
7.70111,5.61062,53.64082,69.58243,5.81588
10.82611,88.42681,64.18331,4.76058,22.80281
60.82611,21.5441,30.42183,93.03972,70.53606
85.82611,92.76948,50.92668,42.24641,88.70113
35.82611,58.92495,70.1929,65.23003,96.59439
48.32611,93.44434,79.02483,35.21309,43.90984
98.32611,69.21673,80.24515,47.3212,24.78019
73.32611,88.84577,82.75909,6.63731,64.03214
23.32611,88.06239,61.61667,27.49014,17.3189
17.07611,18.66963,87.12595,70.25393,96.02993
67.07611,51.01024,40.81214,9.74623,44.6694
92.07611,98.48727,38.64233,6.44718,31.61178
42.07611,0.87034,2.25992,70.82875,53.13912
29.57611,52.08902,46.22325,0.14713,47.9883
79.57611,77.77405,96.58073,34.49738,0.27089
54.57611,72.4064,43.36486,42.42379,3.95907
4.57611,67.50142,69.84157,21.21265,49.89069
6.13861,44.72548,21.60981,96.21364,69.76618
56.13861,48.29843,52.54677,59.17709,60.51466
81.13861,92.32759,83.70242,6.48781,18.09257
31.13861,72.40581,53.57885,55.9287,88.03002
43.63861,69.0913,24.76692,60.50019,33.3144
93.63861,67.27258,83.47933,12.99024,26.47885
68.63861,6.58969,42.89863,5.92867,98.65308
18.63861,23.97334,79.07119,12.24736,25.92871
24.88861,88.82874,8.84294,54.57523,43.44886
74.88861,96.33818,31.57118,4.87708,63.72881
99.88861,24.28204,47.67196,66.42338,82.98032
49.88861,63.62914,24.64377,42.81853,24.68648
37.38861,25.81282,48.27145,65.10445,72.49788
87.38861,53.38885,87.43746,77.91214,7.6301
62.38861,19.29269,86.777,18.9006,16.25882
12.38861,86.07346,33.9202,56.43357,63.80436
9.26361,43.47318,20.0683,36.01304,38.85866
59.26361,7.48892,10.72933,20.55095,14.21967
84.26361,96.08215,78.97357,98.1762,87.95744
34.26361,13.67136,91.23695,10.03623,15.29571
46.76361,46.43822,35.05639,33.91441,29.32186
96.76361,62.69689,73.59608,87.00896,12.62716
71.76361,35.22833,44.15267,80.09201,74.26725
21.76361,70.17546,41.4453,36.20768,36.56789
15.51361,97.08539,3.25543,9.98186,12.82343
65.51361,26.80573,43.15739,49.68423,73.60519
90.51361,10.56822,26.07377,33.77719,68.88564
40.51361,22.534,90.53086,66.46241,86.16802
28.01361,2.08143,71.20595,51.75879,98.5246
78.01361,18.90306,9.53237,56.92851,22.40993
53.01361,3.08745,91.18006,11.77183,92.62441
3.01361,86.03698,95.58228,85.01761,28.26544
2.23236,19.28299,65.81941,6.24446,83.6362
52.23236,80.74469,96.2798,27.76163,9.03057
77.23236,62.78342,66.61858,3.12331,25.11317
27.23236,29.79812,69.48984,72.63117,99.63503
39.73236,88.49573,3.6655,50.11605,31.52087
89.73236,48.17054,20.21358,50.1052,71.36052
64.73236,66.52159,9.39836,12.06372,94.49773
14.73236,32.1174,16.56614,85.29495,15.88397
20.98236,16.23768,66.26051,4.23957,80.37745
70.98236,79.46376,31.32154,12.45779,29.00641
95.98236,47.97426,76.1534,18.8665,69.67381
45.98236,83.71693,58.20609,9.20958,43.13036
33.48236,27.0552,93.12812,34.82869,17.45675
83.48236,34.82356,21.8513,17.27121,70.28803
58.48236,82.41518,68.09146,69.15599,45.65132
8.48236,62.66589,62.96548,90.33388,35.22795
11.60736,80.20254,95.0235,15.63694,18.82169
61.60736,85.89126,79.85963,75.14312,82.32929
86.60736,49.37304,82.06128,34.6696,98.73353
36.60736,7.5036,58.74798,42.894,11.41009
49.10736,77.97095,21.52738,61.86096,21.48337
99.10736,50.30117,59.41886,51.18586,17.06766
74.10736,84.28761,90.40132,22.15169,41.40083
24.10736,85.65326,83.98403,58.32875,91.32329
17.85736,79.7008,18.69513,55.79015,54.06194
67.85736,85.79184,55.41709,31.80256,66.29758
92.85736,31.4633,54.02227,66.42682,3.60488
42.85736,21.53337,75.85377,71.93354,88.72968
30.35736,99.21007,59.78228,74.45096,77.97469
80.35736,60.06842,61.95245,31.17328,81.71746
55.35736,61.55274,84.16438,33.90817,26.05195
5.35736,90.28132,62.77761,38.69501,48.46081
3.79486,93.09555,5.4785,16.89946,80.91652
53.79486,41.78933,73.37136,83.82392,26.80254
78.79486,10.70873,82.80607,35.55222,19.33461
28.79486,3.19322,1.42077,65.00418,73.34298
41.29486,69.0449,85.5398,0.93185,32.56829
91.29486,43.93363,77.57613,86.74558,16.90494
66.29486,97.5575,94.99983,92.10457,17.95993
16.29486,1.87273,46.45669,26.3471,23.18019
22.54486,26.02174,24.20303,38.93273,12.35841
72.54486,70.30079,51.77014,34.75145,86.80977
97.54486,81.12965,95.95249,0.77516,6.13189
47.54486,21.36431,24.10264,28.60444,81.07841
35.04486,60.37267,46.1891,66.08652,40.56722
85.04486,14.44443,87.17293,74.66118,84.29605
60.04486,47.4504,64.95371,72.77165,64.28101
10.04486,90.93911,9.81345,41.43927,1.46187
6.91986,45.10182,11.79754,36.43863,43.82346
56.91986,29.83732,41.86799,99.30585,28.34636
81.91986,83.39987,73.30699,64.60075,39.59314
31.91986,69.80715,49.3999,59.06642,93.1688
44.41986,1.75054,44.52418,23.83291,46.02485
94.41986,50.78348,96.00798,31.51987,86.45238
69.41986,29.21371,55.68713,22.65929,0.77992
19.41986,12.08821,61.03988,4.9707,57.69239
13.16986,34.52664,19.13362,60.63124,66.10743
63.16986,78.39132,97.20497,69.10005,17.52072
88.16986,66.13744,39.65827,60.64851,89.54883
38.16986,20.16503,52.99758,46.70132,71.98564
25.66986,53.48772,95.33181,30.46857,27.59987
75.66986,82.38676,51.55492,54.89858,96.78876
50.66986,49.02293,56.7861,44.50886,97.06264
0.66986,76.13602,97.11234,82.81483,58.70169
0.47455,96.65256,49.51771,18.1663,38.41007
50.47455,78.57009,30.03771,46.6895,2.27036
75.47455,15.03412,19.33264,91.8956,76.90213
25.47455,12.41161,44.88453,78.57647,32.77655
37.97455,27.98899,81.29093,83.13575,16.49058
87.97455,2.90906,68.2827,10.17581,40.75087
62.97455,4.7614,45.62104,78.76789,6.59641
12.97455,7.89997,40.20616,95.76358,0.68511
19.22455,69.00801,55.13413,22.77837,97.59339
69.22455,96.34211,79.83592,3.71913,54.73394
94.22455,4.30429,64.11136,98.64691,35.54381
44.22455,52.01163,78.59081,75.23841,30.74973
31.72455,98.91791,2.67997,7.88917,90.72178
81.72455,83.69784,60.85632,11.02617,62.1084
56.72455,11.7336,39.26591,97.02649,34.67826
6.72455,53.81976,19.15754,39.82626,59.01041
9.84955,65.59097,3.57529,24.80525,77.78055
59.84955,14.7368,51.86697,58.15921,35.59768
84.84955,23.67848,69.97959,35.16739,33.13351
34.84955,41.89083,68.82206,58.25069,99.79685
47.34955,71.64223,19.62379,19.65945,28.03558
97.34955,35.28939,58.89674,86.74692,60.77582
72.34955,97.59615,83.65288,53.64682,32.00896
22.34955,76.63048,58.12627,23.21094,19.25143
16.09955,23.70517,29.65348,11.07825,39.27638
66.09955,47.29152,88.45406,52.92257,22.57003
91.09955,31.176,22.03079,25.3508,65.51694
41.09955,30.30052,76.98077,7.43278,32.49749
28.59955,51.31478,74.10792,58.41204,58.24732
78.59955,19.36598,39.84586,21.50094,49.67526
53.59955,15.79143,81.25185,82.66512,60.59152
3.59955,41.21754,8.10219,42.5951,58.75772
5.16205,64.42838,59.0183,79.35541,37.50898
55.16205,99.13116,68.79736,45.1047,43.54384
80.16205,81.23175,64.85573,84.11104,72.82667
30.16205,1.48145,49.54315,72.99907,33.6653
42.66205,88.97596,70.73738,9.1166,96.21229
92.66205,16.65943,63.37406,31.2451,32.41811
67.66205,7.29791,37.31086,16.07835,6.92904
17.66205,76.54826,48.6676,22.69666,0.33326
23.91205,94.95784,77.95274,21.71356,72.09038
73.91205,87.14098,33.44878,36.11718,34.3597
98.91205,95.56487,14.75605,59.66292,16.27737
48.91205,88.58421,43.43555,21.45658,70.00995
36.41205,21.51547,72.49825,42.58311,96.00733
86.41205,25.2002,25.34699,59.61979,68.92713
61.41205,46.63608,39.08886,54.85649,35.46808
11.41205,48.2001,44.59731,45.59591,29.71723
8.28705,35.9635,18.37368,34.9129,70.61988
58.28705,50.99193,86.40342,39.21093,61.08363
83.28705,9.10713,25.08863,20.05092,7.92968
33.28705,10.9627,63.89872,52.73489,14.36855
45.78705,95.20072,32.1213,94.83828,95.36973
95.78705,82.08953,40.61985,36.33153,31.51755
70.78705,42.9078,28.20334,95.53835,23.84592
20.78705,84.31144,72.98279,83.03135,57.64135
14.53705,8.87645,96.79055,59.28766,9.05054
64.53705,90.28686,65.99139,68.60778,87.56816
89.53705,70.63721,39.5727,97.51928,58.78472
39.53705,99.28857,58.16893,83.79607,82.58853
27.03705,88.34639,20.34547,70.83738,4.38923
77.03705,75.56494,10.83595,2.92367,78.9015
52.03705,81.08922,53.77961,12.98203,75.33074
2.03705,79.33342,43.82928,98.54206,3.19688
2.8183,16.60923,44.60248,76.6669,83.3961
52.8183,98.44964,9.49074,61.20076,83.5543
77.8183,14.63253,30.00894,81.1795,71.19281
27.8183,3.44525,4.42986,59.96199,47.23847
40.3183,9.91518,50.51915,95.82177,18.67289
90.3183,65.11072,9.04888,50.82698,67.95267
65.3183,67.84697,22.01019,0.4044,47.33779
15.3183,10.27019,85.29085,70.291,77.05454
21.5683,14.47157,88.09529,0.73503,56.27875
71.5683,66.63406,69.89674,93.84209,67.86002
96.5683,42.54494,8.05157,15.89161,25.59097
46.5683,84.66026,70.23475,85.51868,57.20734
34.0683,74.94581,28.91784,66.36945,15.94058
84.0683,61.14073,26.24765,3.99182,5.12191
59.0683,29.20653,81.53131,91.77507,11.36213
9.0683,97.83469,54.58249,21.53146,27.16561
12.1933,65.76374,13.42535,51.64381,39.14351
62.1933,96.77313,3.9265,94.65223,85.2906
87.1933,25.19272,21.92958,46.36368,80.61356
37.1933,74.51391,96.93525,3.07828,64.75707
49.6933,32.9468,41.73146,89.0653,59.40082
99.6933,92.12698,80.30249,40.84483,14.19198
74.6933,18.46703,41.15074,85.95718,98.5109
24.6933,52.65117,96.61814,68.4339,64.92271
18.4433,76.07163,71.41342,87.91342,2.21034
68.4433,68.91814,38.03112,84.19039,75.32035
93.4433,68.0793,91.07174,61.52789,16.30071
43.4433,64.22097,81.2755,84.15868,49.65638
30.9433,8.76271,7.19066,84.19944,34.42683
80.9433,55.67106,37.43349,58.68572,57.52447
55.9433,29.53589,14.56192,19.59317,16.89886
5.9433,61.35755,0.42008,72.96242,45.25384
4.3808,64.80744,22.69683,9.40631,55.47007
54.3808,73.45355,49.1624,89.27267,19.83974
79.3808,91.53619,40.06216,16.7356,49.36652
29.3808,53.25686,47.0672,3.93823,62.4168
41.8808,10.78389,17.64908,55.9681,76.91391
91.8808,38.21078,58.23226,67.49276,39.46783
66.8808,74.46072,73.55878,52.84714,57.15786
16.8808,10.11663,10.9633,33.25748,22.80903
23.1308,50.83726,21.50706,36.64601,45.85231
73.1308,82.28215,76.65624,0.33849,90.48183
98.1308,85.65076,12.06027,95.71636,30.00384
48.1308,0.2132,81.3013,89.80404,46.90962
35.6308,79.66457,33.11686,36.6742,33.16819
85.6308,2.58908,58.45437,98.4931,54.15979
60.6308,66.97227,29.3719,90.90284,33.81756
10.6308,78.98859,20.85936,77.13093,84.31649
7.5058,9.77228,38.76319,89.31147,42.00342
57.5058,30.31235,24.11062,76.43655,11.72719
82.5058,56.04796,37.07537,88.14162,39.91831
32.5058,55.25046,79.96051,18.98273,11.02726
45.0058,38.93344,40.43487,59.90196,0.48875
95.0058,66.28876,91.51148,42.13615,16.21583
70.0058,58.95247,23.60469,15.37292,53.21737
20.0058,7.14868,81.72996,5.25447,50.90988
13.7558,75.76328,59.64373,41.34596,64.03337
63.7558,11.02971,97.1411,38.11928,29.78575
88.7558,24.42735,37.91428,65.8516,6.13119
38.7558,78.05612,15.26716,90.15024,57.67497
26.2558,78.7871,32.41426,37.6234,61.4034
76.2558,99.46012,82.22618,51.85467,41.55813
51.2558,38.82261,42.82688,55.00406,84.83056
1.2558,67.5259,78.31069,2.23368,27.16385
0.86517,99.30736,1.61864,16.65286,6.24982
50.86517,14.49856,29.27468,3.35687,12.98232
75.86517,79.24421,25.6918,66.77582,15.01451
25.86517,85.52355,50.37163,29.33544,73.02726
38.36517,83.17546,94.15077,26.1266,73.3512
88.36517,81.50629,71.13569,87.87433,59.55788
63.36517,56.21707,87.44688,74.14385,22.2669
13.36517,11.1583,81.98601,78.74802,28.34484
19.61517,35.24622,52.10677,22.15761,15.71637
69.61517,11.16505,80.6395,2.26765,98.02136
94.61517,93.97203,44.2903,28.15854,78.1203
44.61517,68.68823,58.31887,49.52638,43.66074
32.11517,35.39372,18.64518,56.96117,71.80842
82.11517,75.77296,25.94143,89.80804,67.10758
57.11517,71.54452,63.40994,89.41861,84.88102
7.11517,97.08794,64.74155,68.48168,10.98696
10.24017,29.36135,18.87039,43.11942,8.95041
60.24017,77.39393,62.5089,45.36949,16.45769
85.24017,59.94394,96.68727,74.66956,8.14946
35.24017,82.00151,29.29055,65.92723,95.91969
47.74017,53.07735,24.09783,61.73637,43.59138
97.74017,30.56304,1.81422,34.32621,95.88266
72.74017,69.26287,27.97985,23.978,98.91022
22.74017,16.09385,45.28598,43.59232,88.54354
16.49017,1.31967,33.91819,44.20363,21.46228
66.49017,29.52959,13.206,63.92278,21.58222
91.49017,46.009,87.80288,80.37355,99.95483
41.49017,65.6605,78.11905,24.2949,83.96818
28.99017,64.58834,95.48219,93.1542,29.31171
78.99017,65.8546,47.68781,36.82991,57.26235
53.99017,79.74116,80.92706,10.56455,7.09723
3.99017,44.82075,49.96385,19.51906,51.43516
5.55267,91.22759,58.00043,34.4936,83.34818
55.55267,37.76169,89.83706,93.5214,68.15079
80.55267,71.44863,54.86068,72.89919,51.26548
30.55267,64.85596,61.79678,88.27658,56.94269
43.05267,39.97848,35.41924,42.3365,58.86395
93.05267,11.73906,71.19879,58.05106,35.03946
68.05267,55.97693,12.50348,33.48962,1.29567
18.05267,93.9722,79.67217,89.26829,55.01486
24.30267,11.33818,94.51932,99.44369,1.54881
74.30267,14.28116,74.41916,83.45228,13.31683
99.30267,15.93207,66.99022,44.07773,72.04569
49.30267,96.91894,41.98901,51.97353,54.70916
36.80267,33.99472,5.84291,94.00605,81.13388
86.80267,30.38965,78.65923,68.76191,31.56989
61.80267,86.19965,13.96831,39.9566,50.9969
11.80267,63.76405,86.56939,23.05577,27.1959
8.67767,23.39219,66.09908,45.02228,74.55372
58.67767,77.08393,29.44305,23.10227,11.72813
83.67767,83.18202,5.94218,28.94764,62.04758
33.67767,60.01398,60.46321,94.32523,24.9788
46.17767,26.87351,88.86418,62.62377,21.35961
96.17767,65.54062,57.08175,98.27126,39.7675
71.17767,92.80423,86.8399,44.88657,56.83337
21.17767,42.79315,29.73162,70.5859,66.42694
14.92767,98.68409,0.40383,87.90562,82.96527
64.92767,54.85209,79.33205,31.66465,8.63814
89.92767,76.76295,47.07082,42.94568,60.25067
39.92767,82.81674,11.97065,40.61914,53.9517
27.42767,7.81118,7.548,8.30445,4.14337
77.42767,91.50094,61.03304,52.56139,70.20964
52.42767,37.1734,55.05982,79.11268,44.7762
2.42767,3.59651,49.88715,95.21282,63.36718
1.64642,3.45532,82.69493,18.22604,87.93
51.64642,28.14403,54.07278,42.29005,61.41795
76.64642,56.50129,26.56693,97.26801,3.13222
26.64642,67.43246,86.75085,99.5485,87.3461
39.14642,58.52235,45.93677,83.6647,95.78016
89.14642,28.95749,96.81926,9.09678,17.12301
64.14642,38.59448,17.47755,4.00995,90.08019
14.14642,48.74478,16.45693,16.70911,53.57347
20.39642,72.23852,34.85552,28.87161,11.92747
70.39642,18.52329,27.00553,69.53163,62.98346
95.39642,56.18156,29.21324,65.01609,81.67693
45.39642,22.72969,66.82613,91.78405,79.65207
32.89642,85.18521,14.37162,48.52618,26.15672
82.89642,62.78813,52.68171,67.85519,39.79763
57.89642,99.76217,96.66243,70.7996,86.73981
7.89642,7.3896,9.69039,91.68148,94.1605
11.02142,31.58657,56.52729,13.35258,46.71057
61.02142,27.95694,12.89785,82.22685,53.88247
86.02142,60.17512,36.68602,65.14444,48.92149
36.02142,39.28615,68.67055,92.78225,51.84556
48.52142,72.60967,95.98345,16.50829,91.83409
98.52142,59.1748,70.43203,15.38982,44.87249
73.52142,62.95605,95.3674,29.01513,16.54867
23.52142,3.55297,8.14916,99.11691,14.94131
17.27142,44.58509,15.82889,65.76258,97.99037
67.27142,12.16378,45.53346,8.11136,61.33
92.27142,91.61753,39.55768,85.18312,36.41777
42.27142,95.33135,85.50233,93.8408,63.34358
29.77142,69.62469,63.63664,4.60012,55.3298
79.77142,52.72708,53.43183,58.65035,5.45097
54.77142,91.36163,54.41361,70.7019,91.61693
4.77142,61.2149,3.59773,51.72525,48.94
3.20892,28.90237,31.23072,84.36898,51.90096
53.20892,65.92786,51.35034,9.07504,92.51916
78.20892,85.13883,34.59238,36.53487,89.01639
28.20892,20.64046,55.28658,9.28119,14.14331
40.70892,71.27703,21.03948,30.99073,72.2484
90.70892,22.86115,83.97507,39.03274,35.85322
65.70892,0.67172,56.28275,64.8204,44.42266
15.70892,42.6456,57.93458,54.98257,30.24395
21.95892,77.33062,91.68097,0.21164,14.26354
71.95892,13.06047,80.04157,43.038,92.70556
96.95892,13.9017,98.37999,53.25936,56.76634
46.95892,92.80568,90.63987,40.98662,99.44231
34.45892,6.72915,54.96932,76.02331,70.12679
84.45892,85.99323,80.46751,70.08249,78.70011
59.45892,65.44457,92.54015,19.33117,69.94622
9.45892,16.64352,64.23584,42.3682,2.02989
6.33392,38.20481,71.94128,72.1891,80.61395
56.33392,29.70528,77.52353,41.47971,46.88872
81.33392,32.04707,96.22658,45.08545,6.49666
31.33392,93.57992,98.80775,47.76123,71.66482
43.83392,9.03657,8.61778,70.85781,3.64267
93.83392,81.27473,23.75836,80.2973,82.87892
68.83392,82.80934,43.00572,81.39584,32.96283
18.83392,8.27449,85.97888,76.35821,33.39689
12.58392,3.1377,63.28535,52.11725,68.28118
62.58392,63.44981,22.43102,21.23242,33.22422
87.58392,37.50217,62.59423,70.18102,59.36079
37.58392,68.87725,17.46008,33.03585,51.06349
25.08392,96.062,35.01699,84.88867,83.04981
75.08392,12.38248,6.3177,35.79737,49.60265
50.08392,82.33051,70.27024,97.10138,55.34813
0.08392,34.79507,91.30189,92.97863,62.90073
0.05951,41.22627,69.26467,12.71764,47.22776
50.05951,45.69287,80.88513,80.58151,58.3628
75.05951,70.74499,7.15861,91.86614,61.64478
25.05951,56.63812,60.42325,38.9456,32.52602
37.55951,71.02605,29.58842,71.54081,17.49976
87.55951,62.5999,44.76653,35.71982,78.33309
62.55951,19.76649,67.52871,20.20887,71.95365
